Date,INX,TSX,NI225,SHA,SX5E,UKX,GOLD
2016-09-01,2170.860107421875,14683.900390625,16926.83984375,3063.304931640625,3017.489990234375,6745.97,1312.199951171875
2016-09-02,2179.97998046875,14795.7001953125,16925.6796875,3067.35205078125,3079.739990234375,6894.6,1322.0999755859375
2016-09-06,2186.47998046875,14813.0,17081.98046875,3090.712890625,3070.159912109375,6826.05,1349.4000244140625
2016-09-07,2186.159912109375,14796.7998046875,17012.439453125,3091.927978515625,3091.659912109375,6846.58,1344.300048828125
2016-09-08,2181.300048828125,14803.2998046875,16958.76953125,3095.9541015625,3083.5400390625,6858.7,1336.800048828125
2016-09-09,2127.81005859375,14540.0,16965.759765625,3078.85498046875,3053.199951171875,6776.95,1330.0999755859375
2016-09-12,2159.0400390625,14597.099609375,16672.919921875,3021.97705078125,3012.8798828125,6700.9,1321.0
2016-09-13,2127.02001953125,14349.099609375,16729.0390625,3023.510009765625,2974.800048828125,6665.63,1319.0
2016-09-14,2125.77001953125,14366.5,16614.240234375,3002.84912109375,2964.89990234375,6673.31,1321.5
2016-09-20,2139.760009765625,14522.0,16492.150390625,3023.0,2964.860107421875,6830.79,1313.699951171875
2016-09-21,2163.1201171875,14710.7998046875,16807.619140625,3025.8740234375,2982.179931640625,6834.77,1326.9000244140625
2016-09-23,2164.68994140625,14697.900390625,16754.01953125,3033.89599609375,3032.31005859375,6909.43,1337.199951171875
2016-09-26,2146.10009765625,14619.5,16544.560546875,2980.429931640625,2975.8798828125,6818.04,1339.699951171875
2016-09-27,2159.929931640625,14558.0,16683.9296875,2998.172119140625,2970.840087890625,6807.67,1325.9000244140625
2016-09-28,2171.3701171875,14731.400390625,16465.400390625,2987.85791015625,2991.110107421875,6849.38,1319.4000244140625
2016-09-29,2151.1298828125,14754.599609375,16693.7109375,2998.48291015625,2991.580078125,6919.42,1321.699951171875
2016-09-30,2168.27001953125,14725.900390625,16449.83984375,3004.702880859375,3002.239990234375,6899.33,1313.300048828125
2016-10-11,2136.72998046875,14549.599609375,17024.759765625,3065.25,3020.68994140625,7070.88,1253.0
2016-10-12,2139.179931640625,14619.0,16840.0,3058.498046875,3008.030029296875,7024.01,1251.0999755859375
2016-10-13,2132.550048828125,14643.7001953125,16774.240234375,3061.345947265625,2975.0400390625,6977.74,1255.0
2016-10-14,2132.97998046875,14585.0,16856.369140625,3063.80908203125,3025.18994140625,7013.55,1253.0999755859375
2016-10-17,2126.5,14596.5,16900.119140625,3041.166015625,3008.719970703125,6947.55,1254.4000244140625
2016-10-18,2139.60009765625,14752.2998046875,16963.609375,3083.875,3046.989990234375,7000.06,1260.800048828125
2016-10-19,2144.2900390625,14840.5,16998.91015625,3084.718994140625,3055.93994140625,7021.92,1267.9000244140625
2016-10-20,2141.340087890625,14847.900390625,17235.5,3084.4580078125,3076.6298828125,7026.9,1265.5999755859375
2016-10-21,2141.159912109375,14939.0,17184.58984375,3090.94091796875,3077.64990234375,7020.47,1265.9000244140625
2016-10-24,2151.330078125,14923.0,17234.419921875,3128.2470703125,3093.860107421875,6986.4,1262.0
2016-10-25,2143.159912109375,14870.599609375,17365.25,3131.93896484375,3087.409912109375,7017.64,1271.9000244140625
2016-10-26,2139.429931640625,14807.599609375,17391.83984375,3116.31201171875,3080.97998046875,6958.09,1264.800048828125
2016-10-27,2133.0400390625,14833.7998046875,17336.419921875,3112.35009765625,3085.169921875,6986.57,1267.9000244140625
2016-10-28,2126.409912109375,14785.2998046875,17446.41015625,3104.27001953125,3079.239990234375,6996.26,1275.5
2016-10-31,2126.14990234375,14787.2998046875,17425.01953125,3100.491943359375,3055.25,6954.22,1271.5
2016-11-01,2111.719970703125,14778.2998046875,17442.400390625,3122.43603515625,3023.14990234375,6917.14,1286.4000244140625
2016-11-02,2097.93994140625,14594.7001953125,17134.6796875,3102.73291015625,2980.169921875,6845.42,1306.800048828125
2016-11-04,2085.179931640625,14509.2998046875,16905.359375,3125.31689453125,2954.530029296875,6693.26,1303.300048828125
2016-11-07,2131.52001953125,14652.5,17177.2109375,3133.3330078125,3009.280029296875,6806.9,1278.300048828125
2016-11-08,2139.56005859375,14656.7998046875,17171.380859375,3147.887939453125,3023.429931640625,6843.13,1273.4000244140625
2016-11-09,2163.260009765625,14759.900390625,16251.5400390625,3128.3701171875,3056.2900390625,6911.84,1272.5999755859375
2016-11-10,2167.47998046875,14744.2998046875,17344.419921875,3171.281982421875,3046.590087890625,6827.98,1265.5
2016-11-14,2164.199951171875,14598.5,17672.619140625,3210.37109375,3039.800048828125,6753.18,1221.199951171875
2016-11-15,2180.389892578125,14756.099609375,17668.150390625,3206.986083984375,3049.719970703125,6792.74,1224.0
2016-11-16,2176.93994140625,14733.2001953125,17862.2109375,3205.056884765625,3026.360107421875,6749.72,1223.4000244140625
2016-11-17,2187.1201171875,14826.099609375,17862.630859375,3208.452880859375,3041.7900390625,6794.71,1216.5
2016-11-18,2181.89990234375,14864.0,17967.41015625,3192.85595703125,3020.830078125,6775.77,1208.5
2016-11-21,2198.179931640625,15039.900390625,18106.01953125,3218.14794921875,3032.969970703125,6777.96,1209.5999755859375
2016-11-22,2202.93994140625,15100.400390625,18162.939453125,3248.35205078125,3044.330078125,6819.72,1211.0
2016-11-25,2213.35009765625,15075.400390625,18381.220703125,3261.93798828125,3048.3798828125,6840.75,1178.199951171875
2016-11-28,2201.719970703125,15015.400390625,18356.890625,3277.0,3016.800048828125,6799.47,1190.5999755859375
2016-11-29,2204.659912109375,14999.7998046875,18307.0390625,3282.924072265625,3038.419921875,6772.0,1187.9000244140625
2016-11-30,2198.81005859375,15082.900390625,18308.48046875,3250.033935546875,3051.610107421875,6783.79,1170.800048828125
2016-12-01,2191.080078125,15027.5,18513.119140625,3273.30908203125,3030.97998046875,6752.93,1166.9000244140625
2016-12-02,2191.949951171875,15052.5,18426.080078125,3243.843017578125,3015.1298828125,6730.72,1175.0999755859375
2016-12-05,2204.7099609375,15095.2001953125,18274.990234375,3204.708984375,3052.75,6746.83,1174.0
2016-12-06,2212.22998046875,15125.7998046875,18360.5390625,3199.64697265625,3100.760009765625,6779.84,1167.5999755859375
2016-12-07,2241.35009765625,15237.7998046875,18496.689453125,3222.241943359375,3142.239990234375,6902.23,1175.0
2016-12-08,2246.18994140625,15295.2001953125,18765.470703125,3215.365966796875,3185.7900390625,6931.55,1169.800048828125
2016-12-09,2259.530029296875,15312.2001953125,18996.369140625,3232.883056640625,3197.5400390625,6954.21,1159.4000244140625
2016-12-12,2256.9599609375,15287.7001953125,19155.029296875,3152.969970703125,3199.110107421875,6890.42,1163.5
2016-12-13,2271.719970703125,15385.2998046875,19250.51953125,3155.037109375,3236.7099609375,6968.57,1156.699951171875
2016-12-14,2253.280029296875,15197.2001953125,19253.609375,3140.531005859375,3211.7099609375,6949.19,1161.300048828125
2016-12-15,2262.030029296875,15218.2998046875,19273.7890625,3117.677001953125,3249.739990234375,6999.01,1127.800048828125
2016-12-16,2258.070068359375,15252.2001953125,19401.150390625,3122.98193359375,3259.239990234375,7011.64,1135.300048828125
2016-12-19,2262.530029296875,15269.900390625,19391.599609375,3118.0849609375,3257.85009765625,7017.16,1140.5
2016-12-20,2270.760009765625,15293.0,19494.529296875,3102.8759765625,3279.409912109375,7043.96,1131.5
2016-12-21,2265.179931640625,15305.900390625,19444.490234375,3137.429931640625,3270.75,7041.42,1131.0999755859375
2016-12-22,2260.9599609375,15335.2001953125,19427.669921875,3139.55810546875,3269.510009765625,7063.68,1128.800048828125
2016-12-28,2249.919921875,15361.099609375,19401.720703125,3102.236083984375,3278.719970703125,7106.08,1139.4000244140625
2016-12-29,2249.260009765625,15422.099609375,19145.140625,3096.096923828125,3271.760009765625,7120.26,1156.4000244140625
2016-12-30,2238.830078125,15287.599609375,19114.369140625,3103.636962890625,3290.52001953125,7142.83,1150.0
2017-01-04,2270.75,15516.7998046875,19594.16015625,3158.7939453125,3317.52001953125,7189.74,1163.800048828125
2017-01-05,2269.0,15586.599609375,19520.689453125,3165.410888671875,3316.469970703125,7195.31,1179.699951171875
2017-01-06,2276.97998046875,15496.099609375,19454.330078125,3154.321044921875,3321.169921875,7210.05,1171.9000244140625
2017-01-10,2268.89990234375,15426.2998046875,19301.439453125,3161.6708984375,3306.2099609375,7275.47,1184.199951171875
2017-01-11,2275.320068359375,15491.5,19364.669921875,3136.75390625,3307.93994140625,7290.49,1195.5999755859375
2017-01-12,2270.43994140625,15418.2001953125,19134.69921875,3119.2890625,3286.699951171875,7292.37,1198.9000244140625
2017-01-13,2274.639892578125,15497.2998046875,19287.279296875,3112.763916015625,3324.340087890625,7337.81,1195.300048828125
2017-01-17,2267.889892578125,15441.400390625,18813.529296875,3108.77490234375,3285.0400390625,7220.38,1212.0
2017-01-18,2271.889892578125,15397.900390625,18894.369140625,3113.011962890625,3294.0,7247.61,1211.300048828125
2017-01-19,2263.68994140625,15409.7998046875,19072.25,3101.299072265625,3290.330078125,7208.44,1200.9000244140625
2017-01-20,2271.31005859375,15547.900390625,19137.91015625,3123.138916015625,3299.43994140625,7198.44,1204.300048828125
2017-01-23,2265.199951171875,15480.099609375,18891.029296875,3136.77490234375,3273.0400390625,7151.18,1215.0
2017-01-24,2280.070068359375,15610.7001953125,18787.990234375,3142.552978515625,3281.530029296875,7150.34,1210.300048828125
2017-01-25,2298.3701171875,15643.7998046875,19057.5,3149.554931640625,3326.14990234375,7164.43,1197.300048828125
2017-01-26,2296.679931640625,15615.5,19402.390625,3159.166015625,3319.1298828125,7161.49,1189.5
2017-02-03,2297.419921875,15476.400390625,18918.19921875,3140.169921875,3273.110107421875,7188.3,1218.5
2017-02-06,2292.56005859375,15456.900390625,18976.7109375,3156.98388671875,3238.31005859375,7172.15,1230.0
2017-02-07,2293.080078125,15498.7998046875,18910.779296875,3153.087890625,3235.7099609375,7186.22,1234.199951171875
2017-02-08,2294.669921875,15554.0,19007.599609375,3166.98193359375,3238.0400390625,7188.82,1237.5999755859375
2017-02-09,2307.8701171875,15617.2998046875,18907.669921875,3183.178955078125,3277.7900390625,7229.5,1235.0999755859375
2017-02-10,2316.10009765625,15729.099609375,19378.9296875,3196.698974609375,3270.830078125,7258.75,1234.4000244140625
2017-02-13,2328.25,15756.599609375,19459.150390625,3216.839111328125,3305.22998046875,7278.92,1224.4000244140625
2017-02-14,2337.580078125,15786.0,19238.98046875,3217.927978515625,3308.889892578125,7268.56,1223.9000244140625
2017-02-15,2349.25,15845.0,19437.98046875,3212.986083984375,3323.7099609375,7302.41,1231.699951171875
2017-02-16,2347.219970703125,15864.2001953125,19347.529296875,3229.617919921875,3311.0400390625,7277.92,1240.0
2017-02-17,2351.159912109375,15838.599609375,19234.619140625,3202.075927734375,3308.81005859375,7299.96,1237.5999755859375
2017-02-21,2365.3798828125,15922.400390625,19381.439453125,3253.325927734375,3339.330078125,7274.83,1237.5
2017-02-22,2362.820068359375,15830.2001953125,19379.869140625,3261.218017578125,3339.27001953125,7302.25,1232.0
2017-02-23,2363.81005859375,15781.2001953125,19371.4609375,3251.375,3333.9599609375,7271.37,1250.199951171875
2017-02-24,2367.340087890625,15533.5,19283.5390625,3253.43310546875,3304.090087890625,7243.7,1256.9000244140625
2017-02-27,2369.75,15463.5,19107.470703125,3228.659912109375,3309.300048828125,7253.0,1257.4000244140625
2017-02-28,2363.639892578125,15399.2001953125,19118.990234375,3241.73291015625,3319.610107421875,7263.44,1252.5999755859375
2017-03-01,2395.9599609375,15599.7001953125,19393.5390625,3246.93408203125,3390.199951171875,7382.9,1248.9000244140625
2017-03-02,2381.919921875,15536.7001953125,19564.80078125,3230.028076171875,3384.7099609375,7382.35,1231.9000244140625
2017-03-03,2383.1201171875,15608.5,19469.169921875,3218.31201171875,3403.389892578125,7374.26,1225.5
2017-03-06,2375.31005859375,15629.7998046875,19379.140625,3233.865966796875,3387.4599609375,7350.12,1224.5
2017-03-07,2368.389892578125,15608.7998046875,19344.150390625,3242.406005859375,3385.1201171875,7338.99,1215.0999755859375
2017-03-08,2362.97998046875,15497.0,19254.029296875,3240.6650390625,3389.6201171875,7334.61,1208.5
2017-03-09,2364.8701171875,15496.7998046875,19318.580078125,3216.74609375,3409.889892578125,7314.96,1202.4000244140625
2017-03-10,2372.60009765625,15506.7001953125,19604.609375,3212.760009765625,3416.27001953125,7343.08,1200.699951171875
2017-03-13,2373.469970703125,15544.7998046875,19633.75,3237.02392578125,3415.489990234375,7367.08,1202.4000244140625
2017-03-14,2365.449951171875,15379.599609375,19609.5,3239.327880859375,3399.43994140625,7357.85,1201.9000244140625
2017-03-15,2385.260009765625,15520.900390625,19577.380859375,3241.760009765625,3409.320068359375,7368.64,1200.0999755859375
2017-03-16,2381.3798828125,15562.400390625,19590.140625,3268.93505859375,3439.9599609375,7415.95,1226.5
2017-03-17,2378.25,15490.5,19521.58984375,3237.447021484375,3448.409912109375,7424.96,1229.800048828125
2017-03-21,2344.02001953125,15313.099609375,19455.880859375,3261.611083984375,3429.6201171875,7378.34,1246.0999755859375
2017-03-22,2348.449951171875,15348.5,19041.380859375,3245.219970703125,3420.699951171875,7324.72,1249.300048828125
2017-03-23,2345.9599609375,15433.599609375,19085.310546875,3248.550048828125,3452.179931640625,7340.71,1246.9000244140625
2017-03-24,2343.97998046875,15442.7001953125,19262.529296875,3269.445068359375,3444.14990234375,7336.82,1248.199951171875
2017-03-27,2341.590087890625,15506.2001953125,18985.58984375,3266.955078125,3437.139892578125,7293.5,1255.4000244140625
2017-03-28,2358.570068359375,15598.599609375,19202.869140625,3252.947998046875,3465.070068359375,7343.42,1255.300048828125
2017-03-29,2361.1298828125,15657.599609375,19217.48046875,3241.31396484375,3475.27001953125,7373.72,1253.4000244140625
2017-03-30,2368.06005859375,15578.7998046875,19063.220703125,3210.237060546875,3481.580078125,7369.52,1245.0
2017-03-31,2362.719970703125,15547.7998046875,18909.259765625,3222.513916015625,3500.929931640625,7322.92,1247.300048828125
2017-04-05,2352.949951171875,15643.0,18861.26953125,3270.304931640625,3472.580078125,7331.68,1245.4000244140625
2017-04-06,2357.489990234375,15697.2001953125,18597.060546875,3281.0048828125,3489.570068359375,7303.2,1250.300048828125
2017-04-07,2355.5400390625,15667.099609375,18664.630859375,3286.615966796875,3495.800048828125,7349.37,1254.300048828125
2017-04-10,2357.159912109375,15730.7998046875,18797.880859375,3269.39306640625,3480.43994140625,7348.94,1251.0999755859375
2017-04-11,2353.780029296875,15727.099609375,18747.869140625,3288.966064453125,3470.0400390625,7365.5,1271.199951171875
2017-04-12,2344.929931640625,15648.400390625,18552.609375,3273.830078125,3468.510009765625,7348.99,1275.300048828125
2017-04-13,2328.949951171875,15535.5,18426.83984375,3275.9599609375,3448.260009765625,7327.59,1285.9000244140625
2017-04-18,2342.18994140625,15622.599609375,18418.58984375,3196.712890625,3409.780029296875,7147.5,1291.699951171875
2017-04-19,2338.169921875,15552.900390625,18432.19921875,3170.68701171875,3420.989990234375,7114.36,1281.4000244140625
2017-04-20,2355.840087890625,15625.599609375,18430.490234375,3172.10009765625,3440.030029296875,7118.54,1281.9000244140625
2017-04-21,2348.68994140625,15614.5,18620.75,3173.15087890625,3440.27001953125,7114.55,1287.4000244140625
2017-04-24,2374.14990234375,15712.5,18875.880859375,3129.531005859375,3577.3798828125,7264.68,1275.800048828125
2017-04-25,2388.610107421875,15745.2001953125,19079.330078125,3134.56689453125,3583.159912109375,7275.64,1265.5999755859375
2017-04-26,2387.449951171875,15649.5,19289.4296875,3140.846923828125,3578.7099609375,7288.72,1262.0999755859375
2017-04-27,2388.77001953125,15506.5,19251.869140625,3152.18701171875,3563.2900390625,7237.17,1263.699951171875
2017-04-28,2384.199951171875,15586.099609375,19196.740234375,3154.657958984375,3559.590087890625,7203.94,1266.0999755859375
2017-05-02,2391.169921875,15619.7001953125,19445.69921875,3143.7119140625,3578.2099609375,7250.05,1255.0999755859375
2017-05-08,2399.3798828125,15652.099609375,19895.69921875,3078.613037109375,3642.110107421875,7300.86,1225.300048828125
2017-05-09,2396.919921875,15569.2001953125,19843.0,3080.527099609375,3649.080078125,7342.21,1214.300048828125
2017-05-10,2399.6298828125,15633.2001953125,19900.08984375,3052.784912109375,3645.739990234375,7385.24,1217.300048828125
2017-05-11,2394.43994140625,15550.599609375,19961.55078125,3061.5,3623.550048828125,7386.63,1222.699951171875
2017-05-12,2390.89990234375,15537.900390625,19883.900390625,3083.512939453125,3637.52001953125,7435.39,1226.199951171875
2017-05-15,2402.320068359375,15629.5,19869.849609375,3090.22900390625,3641.8798828125,7454.37,1228.5999755859375
2017-05-16,2400.669921875,15543.2998046875,19919.8203125,3112.964111328125,3641.889892578125,7522.03,1235.0
2017-05-17,2357.030029296875,15273.7001953125,19814.880859375,3104.44189453125,3584.830078125,7503.47,1257.5
2017-05-18,2365.719970703125,15277.2001953125,19553.859375,3090.138916015625,3562.219970703125,7436.42,1251.699951171875
2017-05-19,2381.72998046875,15458.5,19590.759765625,3090.631103515625,3587.010009765625,7470.71,1252.699951171875
2017-05-23,2398.419921875,15476.900390625,19613.279296875,3061.947021484375,3595.030029296875,7485.29,1254.800048828125
2017-05-24,2404.389892578125,15419.5,19742.98046875,3064.075927734375,3586.6201171875,7514.9,1252.4000244140625
2017-05-26,2415.820068359375,15416.900390625,19686.83984375,3110.05908203125,3579.02001953125,7547.63,1267.5999755859375
2017-05-31,2411.800048828125,15349.900390625,19650.5703125,3117.177978515625,3554.590087890625,7519.95,1272.0
2017-06-01,2430.06005859375,15469.900390625,19860.029296875,3102.623046875,3567.02001953125,7543.77,1267.0
2017-06-02,2439.070068359375,15442.7998046875,20177.279296875,3105.5400390625,3591.820068359375,7547.63,1276.800048828125
2017-06-06,2429.330078125,15464.599609375,19979.900390625,3102.1259765625,3554.179931640625,7524.95,1294.4000244140625
2017-06-07,2433.139892578125,15372.099609375,19984.619140625,3140.324951171875,3548.840087890625,7478.62,1290.0999755859375
2017-06-08,2433.7900390625,15423.099609375,19909.259765625,3150.333984375,3563.8798828125,7449.98,1276.300048828125
2017-06-09,2431.77001953125,15473.2001953125,20013.259765625,3158.39990234375,3586.070068359375,7527.33,1268.5
2017-06-12,2429.389892578125,15383.7998046875,19908.580078125,3139.876953125,3543.949951171875,7511.87,1266.0999755859375
2017-06-13,2440.35009765625,15379.7998046875,19898.75,3153.742919921875,3557.8701171875,7500.44,1265.800048828125
2017-06-14,2437.919921875,15170.099609375,19883.51953125,3130.674072265625,3547.14990234375,7474.4,1272.800048828125
2017-06-15,2432.4599609375,15160.400390625,19831.8203125,3132.486083984375,3525.4599609375,7419.36,1252.199951171875
2017-06-16,2433.14990234375,15192.5,19943.259765625,3123.166015625,3543.8798828125,7463.54,1254.0
2017-06-19,2453.4599609375,15266.0,20067.75,3144.3740234375,3579.580078125,7523.81,1244.199951171875
2017-06-20,2437.030029296875,15149.599609375,20230.41015625,3140.013916015625,3560.659912109375,7472.71,1241.0
2017-06-21,2435.610107421875,15148.5,20138.7890625,3156.2119140625,3554.35009765625,7447.79,1243.4000244140625
2017-06-22,2434.5,15219.900390625,20110.509765625,3147.452880859375,3555.760009765625,7439.29,1247.5999755859375
2017-06-23,2438.300048828125,15319.599609375,20132.669921875,3157.873046875,3543.679931640625,7424.13,1256.199951171875
2017-06-26,2439.070068359375,15316.0,20153.349609375,3185.444091796875,3561.760009765625,7446.8,1246.300048828125
2017-06-27,2419.3798828125,15281.2001953125,20225.08984375,3191.197021484375,3538.320068359375,7434.36,1246.4000244140625
2017-06-28,2440.68994140625,15355.599609375,20130.41015625,3173.200927734375,3535.699951171875,7387.8,1248.0
2017-06-29,2419.699951171875,15213.400390625,20220.30078125,3188.06298828125,3471.330078125,7350.32,1244.199951171875
2017-06-30,2423.409912109375,15182.2001953125,20033.4296875,3192.427001953125,3441.8798828125,7312.72,1240.699951171875
2017-07-05,2432.5400390625,15153.099609375,20081.630859375,3207.134033203125,3478.409912109375,7367.6,1220.4000244140625
2017-07-06,2409.75,15078.0,19994.060546875,3212.444091796875,3462.06005859375,7337.28,1222.199951171875
2017-07-07,2425.179931640625,15027.2001953125,19929.08984375,3217.95703125,3463.840087890625,7350.92,1208.5999755859375
2017-07-10,2427.429931640625,15105.2998046875,20080.98046875,3212.632080078125,3478.06005859375,7370.03,1212.0999755859375
2017-07-11,2425.530029296875,15149.099609375,20195.48046875,3203.0380859375,3464.47998046875,7329.76,1213.5999755859375
2017-07-12,2443.25,15144.0,20098.380859375,3197.5439453125,3515.22998046875,7416.93,1218.0999755859375
2017-07-13,2447.830078125,15135.0,20099.810546875,3218.1630859375,3527.830078125,7413.44,1216.300048828125
2017-07-14,2459.27001953125,15174.7998046875,20118.859375,3222.4169921875,3525.93994140625,7378.39,1226.5999755859375
2017-07-18,2460.610107421875,15149.599609375,19999.91015625,3187.56689453125,3478.679931640625,7390.22,1241.0999755859375
2017-07-19,2473.830078125,15244.7001953125,20020.859375,3230.97607421875,3500.280029296875,7430.91,1241.199951171875
2017-07-20,2473.449951171875,15264.599609375,20144.58984375,3244.864990234375,3499.489990234375,7487.87,1244.800048828125
2017-07-21,2472.5400390625,15183.099609375,20099.75,3237.98193359375,3451.7099609375,7452.91,1254.300048828125
2017-07-24,2469.909912109375,15128.7001953125,19975.669921875,3250.59912109375,3453.169921875,7377.73,1253.9000244140625
2017-07-25,2477.1298828125,15202.400390625,19955.19921875,3243.68896484375,3473.5400390625,7434.82,1251.699951171875
2017-07-26,2477.830078125,15171.400390625,20050.16015625,3247.675048828125,3491.18994140625,7452.32,1249.0
2017-07-27,2475.419921875,15191.400390625,20079.640625,3249.781005859375,3493.139892578125,7443.01,1259.5999755859375
2017-07-28,2472.10009765625,15128.7001953125,19959.83984375,3253.239990234375,3467.72998046875,7368.37,1268.4000244140625
2017-07-31,2470.300048828125,15143.900390625,19925.1796875,3273.028076171875,3449.360107421875,7372.0,1266.5999755859375
2017-08-02,2477.570068359375,15265.599609375,20080.0390625,3285.056884765625,3459.320068359375,7411.43,1271.800048828125
2017-08-03,2472.159912109375,15192.0,20029.259765625,3272.928955078125,3466.3701171875,7474.77,1267.800048828125
2017-08-04,2476.830078125,15258.0,19952.330078125,3262.0810546875,3507.409912109375,7511.71,1258.300048828125
2017-08-08,2474.919921875,15256.400390625,19996.009765625,3281.873046875,3515.6298828125,7542.73,1256.4000244140625
2017-08-09,2474.02001953125,15217.2998046875,19738.7109375,3275.572998046875,3468.449951171875,7498.06,1273.0
2017-08-10,2438.2099609375,15074.2998046875,19729.740234375,3261.7490234375,3433.5400390625,7389.94,1283.699951171875
2017-08-14,2465.840087890625,15119.900390625,19537.099609375,3237.360107421875,3450.659912109375,7353.89,1284.199951171875
2017-08-15,2464.610107421875,15097.7998046875,19753.310546875,3251.261962890625,3461.909912109375,7383.85,1273.699951171875
2017-08-16,2468.110107421875,15082.2001953125,19729.279296875,3246.450927734375,3484.570068359375,7433.03,1276.9000244140625
2017-08-17,2430.010009765625,15033.599609375,19702.630859375,3268.429931640625,3461.969970703125,7387.87,1286.4000244140625
2017-08-18,2425.550048828125,14952.2998046875,19470.41015625,3268.72412109375,3446.030029296875,7323.98,1285.699951171875
2017-08-21,2428.3701171875,14951.900390625,19393.130859375,3286.906005859375,3423.530029296875,7318.88,1290.800048828125
2017-08-22,2452.510009765625,14985.0,19383.83984375,3290.22607421875,3455.590087890625,7381.74,1285.0999755859375
2017-08-23,2444.0400390625,15063.2001953125,19434.640625,3287.705078125,3438.6298828125,7382.65,1288.9000244140625
2017-08-24,2438.969970703125,15076.2001953125,19353.76953125,3271.511962890625,3444.72998046875,7407.06,1286.5
2017-08-25,2443.050048828125,15056.0,19452.609375,3331.52197265625,3438.550048828125,7401.46,1292.5
2017-08-29,2446.300048828125,15082.7001953125,19362.55078125,3365.22607421875,3388.219970703125,7337.43,1313.0999755859375
2017-08-30,2457.590087890625,15133.099609375,19506.5390625,3363.626953125,3403.7099609375,7365.26,1308.0999755859375
2017-08-31,2471.64990234375,15211.900390625,19646.240234375,3360.81005859375,3421.469970703125,7430.62,1316.199951171875
2017-09-01,2476.550048828125,15191.599609375,19691.470703125,3367.118896484375,3443.8798828125,7438.5,1324.5
2017-09-05,2457.85009765625,15090.2001953125,19385.810546875,3384.31689453125,3420.860107421875,7372.92,1339.199951171875
2017-09-06,2465.5400390625,15059.7998046875,19357.970703125,3385.388916015625,3433.800048828125,7354.13,1333.9000244140625
2017-09-07,2465.10009765625,15024.5,19396.51953125,3365.4970703125,3447.659912109375,7396.98,1345.0999755859375
2017-09-08,2461.429931640625,14985.2998046875,19274.8203125,3365.242919921875,3447.68994140625,7377.6,1346.0
2017-09-11,2488.110107421875,15040.2998046875,19545.76953125,3376.4189453125,3495.18994140625,7413.59,1331.0
2017-09-12,2496.47998046875,15143.400390625,19776.619140625,3379.488037109375,3512.56005859375,7400.69,1328.0
2017-09-13,2498.3701171875,15126.7998046875,19865.8203125,3384.14697265625,3523.139892578125,7379.7,1323.4000244140625
2017-09-14,2495.6201171875,15172.7001953125,19807.439453125,3371.426025390625,3526.47998046875,7295.39,1324.699951171875
2017-09-15,2500.22998046875,15173.0,19909.5,3353.618896484375,3515.550048828125,7215.47,1320.4000244140625
2017-09-19,2506.64990234375,15293.0,20299.380859375,3356.844970703125,3531.179931640625,7275.25,1306.199951171875
2017-09-20,2508.239990234375,15389.599609375,20310.4609375,3365.99609375,3525.550048828125,7271.95,1312.0
2017-09-21,2500.60009765625,15454.900390625,20347.48046875,3357.81201171875,3539.590087890625,7263.9,1290.5999755859375
2017-09-22,2502.219970703125,15454.2001953125,20296.44921875,3352.529052734375,3541.419921875,7310.64,1293.300048828125
2017-09-25,2496.659912109375,15516.2001953125,20397.580078125,3341.549072265625,3537.81005859375,7301.29,1306.800048828125
2017-09-26,2496.840087890625,15474.099609375,20330.189453125,3343.5830078125,3536.3798828125,7285.74,1297.0
2017-09-27,2507.0400390625,15609.7001953125,20267.05078125,3345.27197265625,3555.169921875,7313.51,1283.4000244140625
2017-09-28,2510.06005859375,15618.2998046875,20363.109375,3339.64208984375,3563.639892578125,7322.82,1285.5
2017-09-29,2519.360107421875,15634.900390625,20356.279296875,3348.943115234375,3594.85009765625,7372.76,1281.5
2017-10-10,2550.639892578125,15770.400390625,20823.509765625,3382.988037109375,3598.7900390625,7538.27,1290.5999755859375
2017-10-11,2555.239990234375,15800.400390625,20881.26953125,3388.283935546875,3607.389892578125,7533.81,1285.800048828125
2017-10-12,2550.929931640625,15742.2001953125,20954.720703125,3386.10009765625,3605.5400390625,7556.24,1293.300048828125
2017-10-13,2553.169921875,15807.2001953125,21155.1796875,3390.52294921875,3604.550048828125,7535.44,1301.5
2017-10-16,2557.639892578125,15802.7001953125,21255.560546875,3378.469970703125,3606.27001953125,7526.97,1299.9000244140625
2017-10-17,2559.360107421875,15816.900390625,21336.119140625,3372.041015625,3607.77001953125,7516.17,1283.0
2017-10-18,2561.260009765625,15782.2001953125,21363.05078125,3381.7939453125,3619.64990234375,7542.87,1279.9000244140625
2017-10-19,2562.10009765625,15818.0,21448.51953125,3370.172119140625,3602.080078125,7523.04,1286.9000244140625
2017-10-20,2575.2099609375,15857.2001953125,21457.640625,3378.64794921875,3605.090087890625,7523.23,1277.4000244140625
2017-10-23,2564.97998046875,15855.7998046875,21696.650390625,3380.698974609375,3608.8701171875,7524.45,1277.699951171875
2017-10-24,2569.1298828125,15905.099609375,21805.169921875,3388.248046875,3610.68994140625,7526.54,1275.0
2017-10-25,2557.14990234375,15854.7998046875,21707.619140625,3396.89794921875,3591.4599609375,7447.21,1275.4000244140625
2017-10-26,2560.39990234375,15891.599609375,21739.779296875,3407.56689453125,3637.199951171875,7486.5,1266.300048828125
2017-10-27,2581.070068359375,15953.5,22008.44921875,3416.81201171875,3652.22998046875,7505.03,1268.5
